year;region;region_oktmo;city;city_oktmo;air_general_level;air_standard_index;air_repeatability;air_qcp;air_solid_emissions;air_so_emissions;air_no_emissions;air_co_emissions;air_population;air_stantions
2007;Самарская область;36000000;ОТРАДНЫЙ;36724000;3;No substance;No substance;Ф, Фенол;-9.0;-9.0;-9.0;-9.0;48.6;1
2007;Самарская область;36000000;САМАРА;36701000;3;HCl, CO;No substance;Ф, БП;1.8;10.0;6.7;4.8;1139.0;14+4
2007;Самарская область;36000000;СЫЗРАНЬ;36735000;4;No substance;No substance;БП, Ф, Cажа, NO2;1.2;13.9;2.0;2.5;180.6;4+2
2007;Самарская область;36000000;ТОЛЬЯТТИ;36740000;3;No substance;No substance;Ф, БП, HF, NH3, NO2;4.4;3.1;10.5;9.8;718.0;7
2007;Самарская область;36000000;ЧАПАЕВСК;36750000;3;No substance;No substance;Ф, БП, NO2;-9.0;-9.0;-9.0;-9.0;73.0;3
2007;Саратовская область;63000000;Б. САКМА;63624151;-9;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;0.74;1
2007;Саратовская область;63000000;БАЛАКОВО;63607101;4;No substance;24 Фенол;Ф, БП, Фенол, CS2, NO2;1.1;10.7;2.2;0.6;199.1;3
2007;Саратовская область;63000000;ГОРНЫЙ;63632420;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;7.3;1
2007;Саратовская область;63000000;ОКТЯБРЬСКИЙ;63608448;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;1.9;1
2007;Саратовская область;63000000;САРАТОВ;63701000;4;No substance;20 Ф;Ф, Фенол, БП, NO2;0.9;4.3;4.4;3.8;850.1;6+1
2007;Сахалинская область;64000000;АЛЕКСАНДРОВСК-САХАЛИНСКИЙ;64704000;1;No substance;No substance;Cажа;0.02;-9.0;-9.0;0.004;12.2;2
2007;Сахалинская область;64000000;КОРСАКОВ;64716000;3;ВВ;27 Cажа;Cажа, ВВ;3.1;1.1;0.5;1.8;35.9;2
2007;Сахалинская область;64000000;НОВОАЛЕКСАНДРОВСК;07726000;3;No substance;21 Cажа;Cажа, NO2, ВВ;-9.0;-9.0;-9.0;-9.0;10.7;1
2007;Сахалинская область;64000000;ОХА;64736000;1;No substance;No substance;NO2;0.04;0.004;0.6;1.3;27.2;1
2007;Сахалинская область;64000000;ПОРОНАЙСК;64740000;3;No substance;No substance;Cажа, NO2;9.0;5.5;1.9;1.5;17.4;2
2007;Сахалинская область;64000000;ЮЖНО-САХАЛИНСК;64701000;4;Cажа;30 Cажа, 24 NO2;NO2, Ф, NO, БП, ВВ, Cажа;7.5;6.4;4.5;5.1;181.2;4
2007;Свердловская область;65000000;ЕКАТЕРИНБУРГ;65701000;4;ЭБ;No substance;БП, Ф, ЭБ, NH3, NO2;2.4;0.6;6.3;5.1;1298.0;8
2007;Свердловская область;65000000;КАМЕНСК-УРАЛЬСКИЙ;65740000;3;No substance;No substance;ВВ, БП, NO2, тв.HF;23.6;9.1;3.7;12.1;186.0;2
2007;Свердловская область;65000000;КРАСНОТУРЬИНСК;65745000;3;БП;No substance;Ф, HF, БП, тв.HF;29.2;5.5;4.4;16.8;65.0;2
2007;Свердловская область;65000000;НИЖНИЙ ТАГИЛ;65751000;4;ЭБ;No substance;БП, Фенол, ЭБ, Ф, NH3, NO2;20.8;29.8;14.5;122.8;390.0;4
2007;Свердловская область;65000000;ПЕРВОУРАЛЬСК;65753000;4;БП;28 NO2;ВВ, БП, NO2, NO, HF;2.0;0.4;1.3;1.7;133.0;2
2007;Смоленская область;66000000;СМОЛЕНСК;66701000;1;No substance;No substance;БП, ВВ;0.5;0.8;3.5;0.9;318.0;2+2
2007;Ставропольский край;07000000;КИСЛОВОДСК;07715000;1;No substance;No substance;No substance;0.002;-9.0;0.2;0.2;118.9;1
2007;Ставропольский край;07000000;МИНЕРАЛЬНЫЕ ВОДЫ;07721000;1;No substance;No substance;БП;0.06;0.01;0.1;0.5;80.0;1
2007;Ставропольский край;07000000;НЕВИННОМЫССК;07724000;1;No substance;No substance;БП, NO2;2.0;2.0;6.1;0.9;137.1;2
2007;Ставропольский край;07000000;ПЯТИГОРСК;07727000;1;No substance;No substance;БП;0.04;0.03;0.3;0.5;132.2;1
2007;Ставропольский край;07000000;СТАВРОПОЛЬ;07701000;4;No substance;22 СО;БП, Ф;0.5;0.01;1.3;1.7;366.6;4
2007;Тамбовская область;68000000;ТАМБОВ;68701000;3;No substance;No substance;ВВ, БП, NO2;0.5;0.9;2.6;0.9;282.0;3+1
2007;Тверская область;28000000;ТВЕРЬ;28701000;3;No substance;No substance;ВВ, БП, Ф NO2;1.1;1.0;2.1;2.7;405.5;1
2007;Томская область;69000000;ТОМСК;69701000;4;No substance;No substance;БП, Ф, NO2;2.7;1.6;8.5;9.7;493.0;6
2007;Тульская область;70000000;НОВОМОСКОВСК;70724000;3;No substance;No substance;БП, Ф;4.0;1.7;3.7;5.4;126.2;3
2007;Тульская область;70000000;ТУЛА;70701000;3;No substance;No substance;БП, Ф;4.6;1.6;3.1;55.3;504.0;5
2007;Тульская область;70000000;ЯСНАЯ ПОЛЯНА;70648408;3;Ф, NO2;No substance;Ф;-9.0;-9.0;-9.0;-9.0;1.3;2
2007;Тюменская область;71000000;ТОБОЛЬСК;71710000;1;No substance;No substance;Ф;0.3;0.2;3.1;2.4;104.2;3
2007;Тюменская область;71000000;ТЮМЕНЬ;71701000;4;No substance;No substance;ВВ, Ф, БП, NO2, NO;1.1;0.2;5.1;4.5;578.3;5
2007;Удмуртская Республика;94000000;ИЖЕВСК;94701000;3;No substance;No substance;Ф, БП;3.5;1.5;6.3;5.8;645.4;6
2007;Удмуртская Республика;94000000;САРАПУЛ;94740000;-9;No substance;No substance;No substance;0.06;0.03;0.1;0.08;104.9;эп
2007;Ульяновская область;73000000;УЛЬЯНОВСК;73701000;3;No substance;No substance;Фенол, Ф, БП, NO2;1.4;1.2;4.3;2.8;632.7;4
2007;Хабаровский край;08000000;КОМСОМОЛЬСК-НА-АМУРЕ;08709000;3;No substance;21 ВВ;ВВ, БП, Ф;4.7;2.8;4.8;2.4;272.0;4+2
2007;Хабаровский край;08000000;НИКОЛАЕВСК-НА-АМУРЕ;08631101;1;No substance;No substance;NO2;0.9;3.6;0.7;0.8;25.4;1
2007;Хабаровский край;08000000;ХАБАРОВСК;08701000;3;No substance;No substance;Ф, БП, ВВ, CO, NO2;20.9;14.3;11.3;3.9;577.8;4
2007;Хабаровский край;08000000;ЧЕГДОМЫН;08614151;3;No substance;No substance;ВВ, Ф, БП, NO2, NO;-9.0;-9.0;-9.0;-9.0;14.5;1
2007;Ханты-Мансийский автономный округ – Югра;71800000;БЕЛОЯРСКИЙ;71811151;4;No substance;No substance;Ф;-9.0;-9.0;-9.0;-9.0;20.0;1
2007;Ханты-Мансийский автономный округ – Югра;71800000;БЕРЕЗОВО;71812000;3;No substance;No substance;Ф;-9.0;-9.0;-9.0;-9.0;6.8;1
2007;Ханты-Мансийский автономный округ – Югра;71800000;НЕФТЕЮГАНСК;71874000;1;No substance;No substance;Ф;0.15;0.06;0.3;0.2;114.7;1
2007;Ханты-Мансийский автономный округ – Югра;71800000;НИЖНЕВАРТОВСК;71875000;1;No substance;No substance;Ф;1.8;0.5;10.4;12.7;242.0;2
2007;Ханты-Мансийский автономный округ – Югра;71800000;РАДУЖНЫЙ;71877000;2;No substance;No substance;Ф;-9.0;-9.0;-9.0;-9.0;47.8;1
2007;Ханты-Мансийский автономный округ – Югра;71800000;СУРГУТ;71876000;3;No substance;No substance;Ф, БП;2.0;0.2;38.1;16.5;289.8;6
2007;Ханты-Мансийский автономный округ – Югра;71800000;ХАНТЫ-МАНСИЙСК;71871000;1;No substance;No substance;Ф;0.03;0.02;0.15;0.46;63.2;1
2007;Челябинская область;75000000;ЗЛАТОУСТ;75712000;3;No substance;No substance;Ф, NO2, ВВ, БП;1.4;0.6;1.3;3.6;192.8;2
2007;Челябинская область;75000000;КАРАБАШ;75715000;4;Pb;No substance;Ф, HF, Pb;0.2;22.6;0.1;2.5;15.8;1
2007;Челябинская область;75000000;МАГНИТОГОРСК;75738000;4;БП, ЭБ;No substance;БП, Ф, ВВ, ЭБ, NO2;30.9;28.8;21.6;182.0;409.0;4
2007;Челябинская область;75000000;ЧЕЛЯБИНСК;75701000;4;ЭБ;No substance;БП, Ф, HF, ЭБ;43.2;11.5;15.5;75.6;1092.2;8
2007;Чувашская Республика;97000000;НОВОЧЕБОКСАРСК;97710000;3;No substance;No substance;БП, Ф;0.8;1.2;0.7;0.3;126.0;2
2007;Чувашская Республика;97000000;ЧЕБОКСАРЫ;97701000;3;No substance;No substance;БП, Ф;1.1;1.8;2.1;3.2;441.3;4
2007;Ямало-Ненецкий автономный округ;71900000;САЛЕХАРД;71951000;1;No substance;No substance;БП;0.2;0.1;1.2;0.7;40.5;1
2007;Ярославская область;78000000;ПЕРЕСЛАВЛЬ-ЗАЛЕССКИЙ;78705000;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;42.4;1
2007;Ярославская область;78000000;РЫБИНСК;78715000;1;No substance;No substance;БП;0.4;0.7;0.6;0.7;213.0;2
2007;Ярославская область;78000000;ЯРОСЛАВЛЬ;78701000;2;No substance;No substance;БП;2.7;10.0;4.3;2.9;604.0;5
2007;г. Москва;45000000;МОСКВА;45000000;3;No substance;22 Фенол;NO2, Ф, Фенол, БП;1.7;24.5;44.6;5.6;10422.7;16+1
2007;г. Санкт-Петербург;40000000;САНКТ-ПЕТЕРБУРГ;40000000;3;No substance;22 NH3;NH3, NO2, БП, Ф;2.7;15.1;18.4;6.0;4571.2;10+6
2008;Алтайский край;01000000;БАРНАУЛ;01701000;4;No substance;No substance;ВВ, NO2, Ф, БП, HCl;22.0;15.0;18.8;61.1;663.7;5+1
2008;Алтайский край;01000000;БИЙСК;01705000;3;No substance;No substance;NO2, Ф, БП;6.9;7.6;7.6;30.1;224.5;3
2008;Алтайский край;01000000;ЗАРИНСК;01706000;3;No substance;No substance;NO2, Фенол, Ф;2.9;5.1;3.4;21.2;51.3;1
2008;Амурская область;10000000;БЛАГОВЕЩЕНСК;10701000;4;No substance;No substance;БП, Ф;9.8;7.8;10.0;28.0;214.3;1+1
2008;Амурская область;10000000;ЗЕЯ;10712000;1;No substance;No substance;NO2, Ф;0.5;0.5;1.1;4.1;27.2;1+1
2008;Амурская область;10000000;ТЫНДА;10732000;3;No substance;No substance;SO2, Ф, БП;3.3;1.0;2.2;5.4;38.6;1
2008;Архангельская область;11000000;АРХАНГЕЛЬСК;11701000;3;No substance;No substance;БП,Ф;6.8;42.0;11.9;34.5;349.2;3+2
2008;Архангельская область;11000000;КОРЯЖМА;11708000;1;No substance;No substance;БП, NO2;3.4;1.0;5.1;6.0;42.7;1
2008;Архангельская область;11000000;НОВОДВИНСК;11715000;3;No substance;No substance;Ф, БП;11.9;9.3;5.4;6.1;42.5;2
2008;Архангельская область;11000000;СЕВЕРОДВИНСК;11730000;3;No substance;No substance;Ф, БП;12.3;44.3;8.0;11.6;194.2;2
2008;Астраханская область;12000000;АКСАРАЙСКИЙ;12630404;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1+1
2008;Астраханская область;12000000;АСТРАХАНЬ;12701000;3;No substance;No substance;Ф, БП, NO2;1.1;1.5;19.9;25.6;501.3;5
2008;Астраханская область;12000000;БАЙБЕК;12630408;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2008;Астраханская область;12000000;БУЗАН;12630412;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2008;Астраханская область;12000000;ДОСАНГ;12630406;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1+1
2008;Астраханская область;12000000;КОМСОМОЛЬСКИЙ;12630406;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2008;Астраханская область;12000000;НАРИМАНОВ;12640101;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2008;Астраханская область;12000000;СЕИТОВКА;12630444;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;-9.0;1
2008;Белгородская область;14000000;БЕЛГОРОД;14701000;3;No substance;No substance;NO2, БП, Ф;2.6;0.5;12.4;28.8;346.2;4
2008;Белгородская область;14000000;ГУБКИН;14730000;1;No substance;No substance;БП;7.9;11.6;4.4;7.6;86.2;2
2008;Белгородская область;14000000;СТАРЫЙ ОСКОЛ;14740000;2;No substance;No substance;БП, Ф, NO2;16.1;2.3;12.4;35.2;218.7;3
2008;Брянская область;15000000;БРЯНСК;15701000;3;No substance;No substance;ВВ, БП, Ф NO2;3.1;1.0;9.6;27.5;438.4;4
2008;Владимирская область;17000000;ВЛАДИМИР;17701000;3;Фенол;No substance;БП, Ф, Фенол;0.5;0.4;4.1;19.3;336.1;4
2008;Волгоградская область;18000000;ВОЛГОГРАД;18701000;3;No substance;No substance;NO2, Ф, БП, HCl, HF;10.5;3.5;19.0;90.6;1000.0;4
2008;Волгоградская область;18000000;ВОЛЖСКИЙ;18710000;3;H2S;No substance;БП, Ф, NO2;1.0;3.1;11.7;55.5;307.2;3+1
2008;Вологодская область;19000000;ВОЛОГДА;19701000;2;No substance;No substance;Ф, БП;0.7;0.5;7.3;23.8;311.5;2
2008;Вологодская область;19000000;ЧЕРЕПОВЕЦ;19730000;3;H2S;No substance;БП, Ф;37.4;27.7;25.6;281.0;324.4;4+5
2008;Воронежская область;20000000;ВОРОНЕЖ;20701000;3;No substance;37,7 ВВ (ст.1);Ф, ВВ, БП, NO2;2.2;2.7;23.4;83.8;926.5;5+1
2008;Еврейская автономная область;99000000;БИРОБИДЖАН;99701000;3;No substance;No substance;NO2, БП, Ф;4.6;1.8;2.8;7.6;74.7;1
2008;Забайкальский край;76000000;КРАСНОКАМЕНСК;76621101;-9;No substance;No substance;No substance;6.8;9.2;1.9;1.4;55.6;1
2008;Забайкальский край;76000000;НЕРЧИНСК;76628101;-9;ВВ;No substance;ВВ, NO2;0.2;0.09;0.04;0.14;14.4;1
2008;Забайкальский край;76000000;НОВАЯ ЧАРА;76515000;-9;No substance;No substance;NO2;0.5;0.2;0.2;0.5;4.5;1
2008;Забайкальский край;76000000;ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ;76715000;3;БП;No substance;ВВ, БП, Фенол;0.5;0.2;0.1;0.7;19.9;3
2008;Забайкальский край;76000000;ЧИТА;76701000;4;БП, ВВ;20,7 ВВ (ст.3);NO2, ВВ, Ф, БП;13.1;3.3;6.8;6.0;306.2;6
2008;Ивановская область;24000000;ИВАНОВО;24701000;3;No substance;No substance;БП, Ф;2.4;2.5;27.3;47.3;409.9;2
2008;Ивановская область;24000000;ПЛЕС;24620104;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;2.6;1
2008;Ивановская область;24000000;ПРИВОЛЖСК;24620106;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;17.5;1
2008;Иркутская область;25000000;АНГАРСК;25703000;2;No substance;No substance;Ф, БП;24.6;72.3;41.0;5.0;245.7;4
2008;Иркутская область;25000000;БАЙКАЛЬСК;25634108;1;No substance;No substance;БП;2.6;1.4;1.2;0.1;15.4;1
2008;Иркутская область;25000000;БИРЮСИНСК;25636105;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;9.6;1
2008;Иркутская область;25000000;БРАТСК;25714000;4;Ф, CS2;30,9 Ф (ст.7), 20,3 NO2 (ст.8), 54,1 CS2 (ст. 7);Ф, NO2, БП, HF, CS2, ВВ, NO;20.1;8.7;7.8;84.1;254.9;6
2008;Иркутская область;25000000;ВИХОРЕВКА;25604103;-9;No substance;No substance;NO2, ВВ;-9.0;-9.0;-9.0;-9.0;24.8;1
2008;Иркутская область;25000000;ЗИМА;25720000;4;No substance;26,8 NO2 (ст.2);Ф, БП, NO2;0.04;0.05;0.01;0.07;34.1;2
2008;Иркутская область;25000000;ИРКУТСК;25701000;4;БП;No substance;Ф, NO2, БП, ВВ, NO;8.6;19.7;7.7;4.9;578.1;4+1
2008;Иркутская область;25000000;КУЛТУК;25634162;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;4.2;1
2008;Иркутская область;25000000;ЛИСТВЯНКА;25612160;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;1.8;1
2008;Иркутская область;25000000;МЕГЕТ;25703000;1;No substance;No substance;No substance;-9.0;-9.0;-9.0;-9.0;8.8;1
2008;Иркутская область;25000000;САЯНСК;25726000;3;No substance;No substance;БП, Ф;3.2;14.4;2.6;0.07;43.8;1
2008;Иркутская область;25000000;СВИРСК;25746000;1;No substance;No substance;NO2;1.7;0.2;0.1;0.5;14.7;1
2008;Иркутская область;25000000;СЛЮДЯНКА;25634101;1;No substance;No substance;No substance;0.8;0.5;0.2;0.6;18.8;1
2008;Иркутская область;25000000;ТУЛУН;25732000;1;No substance;No substance;NO2;-9.0;-9.0;-9.0;-9.0;49.4;1
2008;Иркутская область;25000000;УСОЛЬЕ-СИБИРСКОЕ;25736000;3;No substance;No substance;ВВ, БП, NO2;7.7;13.6;5.0;3.3;86.9;2
2008;Иркутская область;25000000;УСТЬ-ИЛИМСК;25738000;2;No substance;No substance;БП, ВВ, NO2;16.8;7.4;5.1;3.8;99.3;3
2008;Иркутская область;25000000;ЧЕРЕМХОВО;25745000;4;No substance;No substance;БП, NO2;1.5;2.8;0.5;0.5;55.6;2
